-110;-110;-110;-74;-63;-58;-71;-88;-82;-110;-110;-110;-110;-110;-110;-110;-110;-94;-110;-83;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-91;-110;-110;-110;-81;-110;-110;-110;-110;-110;-83;-110;-110;-80;-110;-110;-85;-80;-110;-81;-88;-110;-110;-78
-110;-110;-110;-79;-110;-49;-68;-65;-110;-72;-110;-110;-92;-110;-110;-86;-110;-95;-79;-110;-110;-110;-110;-110;-110;-110;-89;-110;-110;-110;-86;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-85;-110;-110;-80;-78;-110;-80;-110;-84;-77;-110;-110;-110;-86
-110;-110;-110;-79;-110;-58;-68;-63;-82;-77;-110;-110;-110;-98;-110;-110;-110;-110;-69;-76;-110;-110;-110;-110;-110;-110;-110;-110;-83;-110;-110;-110;-110;-110;-110;-110;-110;-84;-110;-110;-110;-110;-110;-110;-110;-110;-78;-110;-110;-110;-110;-110;-81;-93;-110;-110;-110
-110;-110;-110;-110;-62;-61;-63;-73;-110;-110;-110;-110;-110;-110;-110;-110;-110;-100;-110;-110;-91;-110;-110;-110;-110;-110;-110;-110;-90;-110;-92;-110;-110;-110;-110;-110;-110;-63;-110;-94;-110;-110;-110;-110;-110;-110;-82;-110;-110;-110;-82;-110;-110;-110;-110;-110;-110
-110;-110;-76;-110;-60;-64;-68;-69;-110;-110;-110;-86;-110;-110;-110;-110;-110;-110;-110;-68;-95;-110;-110;-110;-110;-110;-110;-90;-110;-110;-110;-110;-110;-110;-110;-110;-77;-84;-95;-110;-110;-110;-110;-88;-110;-110;-110;-84;-95;-110;-79;-110;-110;-110;-110;-76;-77
-110;-110;-81;-77;-64;-71;-73;-63;-110;-84;-110;-110;-110;-110;-110;-93;-110;-110;-110;-74;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-78;-110;-110;-79;-110;-110;-78;-110;-110;-88;-83;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-87;-110;-110;-94;-75;-76
-110;-110;-72;-68;-65;-68;-81;-110;-110;-110;-110;-87;-110;-110;-110;-110;-110;-101;-99;-75;-110;-110;-96;-83;-110;-110;-110;-110;-86;-110;-86;-110;-82;-89;-110;-110;-110;-110;-110;-110;-110;-110;-110;-87;-100;-110;-110;-87;-110;-110;-89;-110;-110;-110;-110;-110;-81
-81;-78;-69;-70;-49;-76;-110;-80;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-90;-98;-110;-110;-110;-85;-110;-110;-110;-110;-110;-79;-110;-110;-110;-69;-110;-110;-110;-75;-110;-95;-110;-110;-110;-110;-91;-110;-110;-110;-110;-85;-110;-110;-66;-73
-110;-110;-110;-68;-62;-71;-110;-69;-110;-110;-110;-82;-110;-110;-110;-110;-97;-110;-110;-84;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-99;-110;-110;-76;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-81;-93;-85;-89;-110;-85;-110;-110;-110;-70
-110;-110;-70;-66;-60;-64;-110;-74;-110;-83;-110;-110;-110;-110;-110;-110;-110;-100;-110;-81;-110;-110;-110;-110;-110;-110;-110;-89;-110;-110;-79;-110;-110;-110;-110;-110;-70;-85;-110;-90;-110;-110;-110;-110;-110;-110;-110;-110;-110;-83;-110;-110;-110;-91;-110;-85;-77
-110;-82;-66;-70;-52;-71;-76;-77;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-82;-71;-80;-110;-102;-110;-110;-110;-110;-110;-110;-110;-80;-110;-110;-73;-110;-110;-80;-110;-87;-110;-83;-88;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-72
-110;-110;-96;-73;-68;-61;-62;-110;-110;-110;-110;-98;-110;-96;-91;-96;-110;-96;-110;-73;-110;-110;-110;-86;-110;-110;-110;-81;-86;-110;-110;-110;-110;-81;-110;-97;-110;-74;-90;-110;-89;-110;-110;-110;-110;-110;-78;-82;-110;-85;-110;-110;-71;-110;-110;-110;-84
-110;-110;-110;-110;-71;-60;-66;-110;-110;-75;-110;-110;-110;-110;-110;-110;-110;-99;-71;-110;-110;-110;-110;-110;-110;-110;-110;-79;-110;-110;-85;-110;-110;-81;-110;-110;-110;-80;-110;-110;-110;-110;-110;-88;-110;-110;-74;-110;-110;-110;-110;-110;-77;-110;-110;-110;-110
-110;-110;-110;-83;-74;-60;-64;-110;-110;-72;-110;-89;-110;-110;-110;-110;-110;-110;-78;-110;-90;-110;-110;-110;-110;-110;-110;-87;-91;-110;-85;-110;-110;-110;-87;-98;-83;-79;-110;-110;-110;-110;-110;-83;-110;-110;-110;-82;-110;-110;-110;-79;-110;-110;-110;-110;-110
-110;-110;-110;-77;-69;-58;-66;-110;-110;-76;-110;-110;-110;-110;-110;-110;-110;-110;-67;-110;-82;-110;-110;-110;-110;-110;-110;-110;-110;-110;-87;-110;-110;-110;-110;-110;-110;-72;-110;-110;-110;-110;-110;-110;-110;-110;-110;-70;-110;-110;-79;-110;-75;-110;-110;-110;-85
-110;-110;-110;-110;-110;-60;-62;-69;-110;-110;-83;-110;-110;-110;-110;-110;-110;-110;-74;-110;-110;-110;-110;-110;-110;-110;-110;-78;-85;-110;-89;-110;-110;-110;-95;-96;-110;-81;-110;-110;-92;-110;-110;-110;-110;-110;-77;-80;-110;-77;-81;-110;-110;-110;-110;-110;-110
-110;-110;-88;-110;-74;-64;-64;-69;-75;-110;-110;-96;-110;-96;-110;-110;-110;-110;-84;-85;-94;-110;-110;-110;-110;-110;-110;-75;-110;-110;-110;-110;-110;-88;-110;-110;-91;-110;-110;-110;-91;-110;-110;-84;-110;-110;-72;-72;-110;-110;-75;-91;-79;-110;-110;-86;-110
-110;-110;-110;-110;-68;-57;-65;-62;-110;-79;-75;-110;-110;-110;-110;-110;-110;-92;-110;-88;-110;-99;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-101;-73;-81;-110;-110;-110;-110;-90;-110
-110;-110;-81;-81;-69;-67;-56;-78;-110;-66;-82;-110;-110;-93;-110;-87;-110;-110;-89;-84;-91;-110;-110;-110;-110;-110;-110;-83;-110;-110;-110;-110;-110;-88;-110;-110;-110;-77;-110;-110;-110;-110;-110;-94;-110;-110;-110;-110;-110;-110;-78;-110;-76;-110;-110;-110;-110
-110;-110;-81;-75;-110;-60;-64;-110;-82;-76;-110;-84;-110;-110;-110;-110;-110;-110;-77;-77;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-91;-92;-110;-81;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-96;-62;-110;-110;-110;-83;-110;-110;-104
-110;-110;-83;-75;-64;-63;-48;-110;-87;-74;-110;-110;-110;-110;-110;-110;-93;-110;-110;-110;-110;-110;-110;-97;-110;-110;-110;-110;-110;-110;-83;-110;-98;-85;-110;-96;-86;-110;-110;-110;-87;-110;-110;-86;-110;-110;-88;-85;-93;-110;-84;-83;-110;-110;-110;-110;-110
-110;-110;-69;-65;-65;-65;-75;-110;-110;-110;-110;-110;-83;-110;-110;-110;-110;-110;-110;-110;-88;-110;-110;-91;-110;-110;-110;-110;-92;-110;-75;-110;-89;-74;-110;-110;-110;-97;-85;-110;-87;-110;-110;-110;-97;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-86
-82;-110;-71;-63;-63;-110;-110;-74;-110;-110;-110;-88;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-88;-110;-91;-110;-110;-110;-110;-110;-110;-84;-83;-110;-110;-110;-110;-110;-110;-110;-110;-110;-82;-110;-110;-110;-110;-110;-91;-110;-84;-82;-110;-110;-110;-74
-77;-78;-72;-52;-67;-72;-74;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-88;-110;-110;-110;-110;-110;-82;-110;-110;-110;-87;-80;-110;-110;-110;-110;-110;-110;-110;-75;-110;-110;-110;-110;-110;-92;-110;-91;-110;-110;-76;-110;-91;-110;-110;-81
-110;-110;-73;-53;-69;-74;-78;-70;-110;-110;-110;-110;-102;-110;-110;-110;-110;-110;-82;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-92;-110;-88;-84;-110;-110;-110;-89;-110;-110;-110;-90;-110;-110;-110;-99;-110;-110;-110;-110;-110;-72;-110;-110;-110;-89;-79
-110;-80;-76;-48;-60;-69;-71;-73;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-84;-87;-110;-95;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-91;-82;-110;-110;-82;-83;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-93;-77;-110;-79;-77;-110;-110;-110;-110
-110;-110;-110;-64;-66;-110;-63;-69;-85;-96;-110;-87;-110;-95;-110;-89;-110;-110;-86;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-80;-110;-90;-110;-110;-110;-110;-110;-110;-110;-82;-88;-87;-110;-80;-110;-110;-110;-110;-83
-110;-110;-110;-75;-110;-60;-62;-68;-110;-76;-110;-99;-110;-110;-110;-86;-110;-110;-110;-97;-110;-110;-110;-110;-110;-110;-85;-110;-110;-110;-75;-110;-110;-110;-98;-110;-110;-110;-110;-110;-110;-110;-110;-79;-110;-110;-110;-110;-110;-110;-86;-85;-81;-82;-110;-110;-110
-110;-110;-110;-76;-110;-63;-60;-64;-110;-76;-85;-110;-110;-110;-110;-110;-110;-110;-79;-85;-88;-110;-110;-110;-110;-110;-97;-110;-110;-110;-110;-110;-110;-110;-110;-101;-110;-110;-110;-94;-110;-110;-110;-85;-110;-110;-81;-110;-110;-79;-110;-110;-110;-110;-110;-86;-91
-110;-110;-110;-72;-110;-65;-56;-63;-110;-110;-82;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-75;-95;-110;-110;-110;-110;-89;-88;-110;-110;-83;-94;-110;-110;-110;-110;-110;-110;-110;-81;-76;-110;-110;-85;-87;-79;-110;-90;-110;-110
-110;-110;-86;-80;-110;-73;-64;-65;-110;-110;-81;-110;-110;-96;-110;-110;-110;-110;-79;-110;-110;-110;-110;-110;-110;-110;-110;-79;-110;-110;-110;-110;-110;-110;-86;-97;-110;-80;-110;-110;-110;-110;-110;-87;-110;-110;-70;-110;-110;-110;-79;-84;-85;-110;-110;-110;-110
-110;-110;-110;-110;-110;-66;-68;-61;-110;-75;-83;-110;-110;-110;-110;-85;-110;-110;-110;-86;-110;-110;-110;-110;-110;-110;-110;-73;-110;-110;-110;-110;-110;-110;-110;-110;-91;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-85;-110;-90;-83;-110;-110;-110;-110;-110;-85
-110;-110;-110;-110;-73;-110;-59;-48;-75;-71;-75;-110;-89;-110;-110;-88;-110;-82;-86;-84;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-84;-110;-99;-110;-110;-92;-87;-81;-110;-110;-110;-110;-110;-89;-110;-110;-110;-110;-90;-110;-110;-110;-110;-77;-110;-86;-89
-110;-110;-110;-73;-110;-110;-59;-58;-110;-71;-79;-110;-110;-110;-89;-83;-110;-110;-81;-87;-110;-110;-110;-110;-110;-110;-110;-80;-110;-110;-77;-110;-110;-110;-110;-110;-110;-79;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-82;-79;-78;-84;-110;-95;-110;-110
-110;-110;-110;-74;-75;-65;-60;-60;-78;-110;-110;-110;-110;-94;-85;-110;-110;-110;-89;-110;-110;-110;-110;-110;-110;-110;-110;-74;-110;-110;-110;-110;-110;-110;-110;-110;-110;-79;-110;-110;-89;-110;-110;-85;-110;-110;-110;-110;-110;-81;-110;-110;-80;-74;-110;-110;-110
-110;-110;-110;-110;-110;-110;-61;-60;-110;-77;-110;-89;-110;-110;-110;-85;-110;-110;-110;-110;-90;-110;-110;-110;-110;-110;-110;-83;-88;-110;-78;-110;-110;-86;-110;-110;-87;-110;-110;-110;-91;-110;-110;-110;-110;-110;-91;-76;-110;-110;-85;-86;-110;-110;-110;-110;-110
-110;-110;-80;-60;-65;-72;-60;-110;-110;-72;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-86;-110;-74;-110;-110;-110;-92;-110;-86;-110;-110;-91;-110;-110;-110;-85;-110;-110;-89;-110;-110;-78;-110;-68;-69;-110;-110;-110;-110
-110;-110;-110;-110;-110;-110;-60;-57;-74;-61;-77;-110;-110;-110;-110;-74;-88;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-93;-110;-110;-110;-90;-110;-110;-85;-110;-110;-110;-110;-110;-81;-110;-110;-90;-83;-110;-110;-110;-86;-81;-110;-110;-110;-110
-110;-110;-91;-110;-110;-71;-63;-61;-74;-62;-78;-110;-110;-110;-110;-75;-110;-110;-84;-86;-91;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-85;-79;-110;-110;-110;-110;-110;-84;-110;-110;-87;-110;-110;-110;-110;-110;-81;-110;-110;-110;-110
-110;-110;-110;-110;-110;-72;-66;-50;-70;-70;-83;-110;-110;-99;-110;-110;-110;-110;-89;-86;-110;-110;-110;-110;-110;-110;-110;-79;-110;-110;-87;-110;-110;-110;-110;-110;-110;-82;-110;-110;-110;-110;-110;-110;-97;-110;-84;-110;-110;-79;-110;-110;-110;-110;-110;-110;-110
-110;-110;-110;-80;-110;-75;-64;-60;-79;-110;-110;-110;-110;-110;-110;-110;-110;-110;-80;-83;-110;-110;-110;-110;-110;-110;-110;-74;-110;-110;-81;-110;-110;-110;-110;-110;-110;-110;-110;-91;-110;-110;-110;-91;-110;-110;-110;-82;-97;-110;-90;-110;-89;-78;-110;-86;-110
-68;-110;-110;-110;-110;-110;-110;-110;-85;-110;-110;-110;-110;-110;-80;-110;-81;-110;-110;-110;-110;-90;-89;-78;-77;-110;-110;-110;-110;-110;-95;-110;-110;-110;-110;-91;-110;-110;-85;-110;-110;-110;-110;-91;-110;-110;-110;-110;-88;-110;-110;-110;-110;-110;-88;-110;-110
-66;-110;-69;-110;-110;-110;-110;-110;-80;-110;-72;-110;-110;-94;-84;-110;-110;-110;-110;-110;-110;-79;-81;-71;-110;-91;-110;-110;-110;-92;-94;-110;-110;-110;-110;-110;-90;-110;-79;-110;-110;-110;-76;-87;-80;-110;-110;-110;-80;-110;-110;-110;-97;-110;-85;-110;-110
-66;-110;-66;-110;-110;-89;-110;-110;-69;-110;-67;-110;-110;-110;-70;-110;-110;-110;-110;-110;-110;-110;-110;-78;-110;-110;-110;-110;-110;-90;-110;-88;-110;-110;-86;-83;-110;-110;-110;-110;-110;-110;-83;-110;-75;-110;-110;-110;-79;-110;-110;-110;-110;-110;-74;-110;-110
-77;-110;-110;-110;-110;-90;-110;-110;-70;-110;-70;-110;-110;-77;-74;-110;-110;-84;-110;-110;-110;-110;-110;-80;-75;-110;-110;-110;-110;-110;-110;-83;-110;-110;-90;-110;-91;-96;-81;-110;-110;-89;-110;-90;-69;-110;-110;-110;-79;-95;-110;-110;-110;-110;-80;-110;-110
-76;-110;-63;-110;-110;-110;-110;-110;-69;-110;-73;-110;-110;-87;-110;-110;-67;-86;-110;-110;-110;-86;-110;-85;-73;-110;-110;-110;-110;-110;-86;-110;-87;-110;-91;-110;-110;-110;-110;-110;-95;-110;-77;-94;-79;-110;-110;-110;-110;-110;-110;-110;-110;-92;-80;-110;-110
-79;-78;-70;-63;-52;-74;-110;-81;-110;-110;-110;-85;-110;-110;-110;-110;-110;-110;-110;-110;-80;-110;-110;-110;-110;-110;-110;-91;-110;-110;-90;-110;-110;-110;-110;-110;-85;-110;-81;-81;-80;-110;-110;-85;-110;-110;-86;-95;-110;-85;-110;-89;-110;-110;-110;-73;-74
