-80;-110;-110;-110;-110;-110;-80;-110;-43;-110;-64
-110;-110;-110;-110;-110;-110;-78;-110;-58;-110;-58
-83;-110;-110;-110;-110;-79;-73;-110;-65;-110;-66
-110;-110;-110;-110;-110;-70;-70;-110;-64;-110;-70
-110;-110;-110;-110;-110;-73;-72;-110;-65;-110;-70
-110;-110;-110;-110;-110;-110;-69;-110;-60;-110;-62
-80;-110;-74;-110;-110;-110;-69;-110;-59;-110;-70
-110;-110;-110;-110;-110;-83;-76;-110;-62;-110;-65
-110;-110;-75;-110;-110;-110;-77;-110;-59;-110;-68
-110;-110;-110;-110;-110;-110;-110;-110;-58;-110;-66
-80;-110;-110;-110;-110;-85;-110;-110;-60;-110;-63
-79;-110;-110;-110;-110;-110;-80;-110;-61;-110;-70
-110;-110;-110;-110;-110;-80;-79;-110;-64;-110;-65
-110;-110;-110;-110;-110;-110;-93;-110;-60;-110;-65
-110;-110;-110;-110;-110;-110;-110;-110;-67;-110;-57
-110;-110;-110;-110;-110;-88;-110;-110;-70;-110;-65
-83;-110;-110;-110;-110;-110;-88;-110;-70;-110;-57
-84;-110;-110;-110;-110;-110;-110;-110;-67;-110;-60
-110;-110;-110;-110;-110;-110;-110;-110;-72;-110;-61
-110;-110;-110;-110;-110;-110;-110;-110;-64;-110;-60
-110;-110;-110;-110;-110;-110;-110;-110;-66;-110;-62
-110;-110;-110;-110;-110;-110;-110;-110;-67;-110;-68
-110;-110;-81;-110;-110;-110;-110;-110;-67;-110;-63
-80;-110;-110;-110;-110;-110;-110;-110;-61;-110;-63
-80;-110;-81;-110;-110;-110;-77;-110;-61;-110;-49
-81;-110;-110;-110;-110;-110;-82;-110;-58;-110;-54
-110;-110;-110;-110;-110;-110;-69;-110;-62;-110;-67
-110;-110;-110;-110;-110;-110;-67;-110;-62;-110;-72
-110;-110;-110;-110;-110;-71;-71;-110;-60;-110;-54
-84;-110;-110;-110;-110;-73;-74;-110;-61;-110;-68
-110;-110;-110;-110;-110;-77;-70;-110;-64;-110;-66
-80;-110;-83;-110;-110;-85;-72;-110;-60;-110;-65
-74;-110;-110;-110;-110;-110;-76;-110;-62;-110;-58
-79;-110;-110;-110;-110;-82;-70;-110;-63;-110;-55
-78;-110;-110;-110;-110;-110;-110;-110;-59;-110;-60
-80;-110;-77;-110;-110;-110;-110;-110;-58;-110;-63
-81;-110;-110;-110;-110;-80;-73;-110;-110;-110;-58
-79;-110;-76;-110;-110;-110;-110;-110;-110;-110;-59
-78;-110;-76;-110;-110;-110;-76;-110;-60;-110;-56
-110;-110;-81;-110;-110;-110;-110;-110;-54;-110;-60
-80;-110;-79;-110;-110;-110;-110;-110;-69;-110;-49
-110;-110;-77;-110;-110;-110;-110;-110;-70;-110;-58
-110;-110;-110;-110;-110;-83;-110;-110;-70;-110;-60
-110;-110;-110;-110;-110;-110;-77;-110;-50;-110;-60
-110;-110;-110;-110;-110;-110;-110;-110;-64;-110;-60
-83;-110;-110;-110;-110;-110;-110;-110;-66;-110;-59
-110;-110;-110;-110;-110;-82;-80;-110;-69;-110;-59
-81;-110;-87;-110;-110;-110;-74;-110;-61;-110;-60
-110;-110;-110;-110;-110;-110;-110;-110;-54;-110;-68
-110;-110;-110;-110;-110;-110;-76;-110;-64;-110;-66
-110;-110;-110;-110;-110;-83;-74;-110;-67;-110;-63
-84;-110;-110;-110;-110;-77;-73;-110;-66;-110;-63
-110;-110;-87;-110;-110;-77;-61;-110;-66;-110;-68
-110;-110;-87;-110;-110;-61;-69;-110;-72;-110;-75
-110;-110;-110;-110;-110;-110;-72;-110;-63;-110;-62
-110;-110;-81;-110;-110;-110;-75;-110;-60;-110;-61
-110;-110;-110;-110;-110;-110;-72;-110;-57;-110;-62
-77;-110;-110;-110;-110;-77;-76;-110;-64;-110;-58
-72;-110;-77;-110;-110;-110;-77;-110;-59;-110;-56
-110;-110;-110;-110;-110;-110;-74;-110;-60;-110;-60
-79;-110;-110;-110;-110;-110;-110;-110;-53;-110;-56
-77;-110;-110;-110;-110;-110;-78;-110;-63;-110;-57
-110;-110;-79;-110;-110;-110;-110;-110;-54;-110;-60
-110;-110;-80;-110;-110;-110;-110;-110;-65;-110;-110
-79;-110;-110;-110;-110;-110;-77;-110;-70;-110;-62
-110;-110;-110;-110;-110;-110;-110;-110;-49;-110;-64
-110;-110;-110;-110;-110;-110;-78;-110;-63;-110;-63
-110;-110;-110;-110;-110;-80;-76;-110;-70;-110;-61
-110;-110;-82;-110;-110;-77;-80;-110;-62;-110;-55
-78;-110;-110;-110;-110;-110;-110;-110;-66;-110;-53
-110;-110;-110;-110;-110;-110;-80;-110;-61;-110;-65
-75;-110;-110;-110;-110;-110;-79;-110;-71;-110;-61
-76;-110;-84;-110;-110;-110;-75;-110;-62;-110;-63
-80;-110;-82;-110;-110;-83;-110;-110;-59;-110;-59
-77;-110;-110;-110;-110;-90;-110;-110;-70;-110;-70
-66;-110;-66;-110;-110;-89;-110;-110;-69;-110;-67
-69;-110;-70;-110;-110;-110;-110;-110;-72;-110;-72
-77;-110;-75;-110;-110;-110;-110;-110;-72;-110;-74
-72;-110;-73;-110;-110;-110;-110;-110;-75;-110;-66
-77;-110;-69;-110;-84;-110;-110;-110;-68;-110;-70
-70;-110;-110;-110;-110;-110;-110;-110;-76;-110;-65
-77;-110;-70;-110;-84;-110;-110;-110;-70;-110;-63
-75;-110;-70;-110;-110;-110;-88;-110;-58;-110;-63
-94;-110;-70;-110;-82;-110;-110;-110;-69;-110;-110
-110;-110;-69;-110;-110;-110;-110;-110;-65;-110;-70
-110;-110;-72;-110;-110;-110;-110;-110;-72;-110;-73
-69;-110;-68;-110;-110;-110;-110;-110;-75;-110;-67
-66;-110;-69;-110;-110;-110;-110;-110;-71;-110;-70
-75;-110;-72;-110;-110;-110;-110;-110;-79;-110;-69
-71;-110;-76;-110;-110;-82;-110;-110;-68;-110;-70
-68;-110;-71;-110;-110;-84;-110;-110;-70;-110;-64
-75;-110;-73;-110;-110;-85;-88;-110;-69;-110;-70
-110;-110;-67;-110;-83;-110;-110;-110;-73;-110;-65
-110;-110;-68;-110;-110;-110;-110;-110;-71;-110;-62
-76;-110;-65;-110;-110;-110;-110;-110;-70;-110;-67
-74;-110;-72;-110;-110;-110;-110;-110;-67;-110;-72
-110;-110;-67;-110;-110;-110;-110;-110;-73;-110;-64
-76;-110;-63;-110;-110;-110;-110;-110;-69;-110;-73
-72;-110;-110;-110;-110;-110;-110;-110;-71;-110;-61
-66;-110;-69;-110;-110;-110;-110;-110;-80;-110;-72
-51;-110;-71;-110;-110;-110;-110;-110;-77;-110;-82
-51;-110;-70;-110;-110;-110;-110;-110;-110;-110;-110
-65;-110;-74;-110;-110;-110;-110;-110;-80;-110;-110
-47;-110;-73;-110;-110;-110;-110;-110;-81;-110;-76
-44;-110;-75;-110;-88;-110;-110;-110;-79;-110;-76
-49;-110;-69;-110;-83;-110;-110;-110;-110;-110;-80
-47;-110;-70;-110;-86;-110;-110;-110;-110;-110;-110
-47;-110;-71;-110;-86;-110;-110;-110;-83;-110;-110
-49;-110;-69;-110;-110;-110;-110;-110;-110;-110;-110
-45;-110;-72;-110;-83;-110;-110;-110;-110;-110;-85
-52;-110;-78;-110;-110;-110;-110;-110;-110;-110;-81
-50;-110;-69;-110;-110;-110;-110;-110;-85;-110;-110
-52;-110;-71;-110;-110;-110;-110;-110;-77;-110;-73
-50;-110;-68;-110;-110;-110;-110;-110;-82;-110;-110
-61;-110;-77;-110;-110;-110;-110;-110;-83;-110;-110
-52;-110;-77;-110;-110;-110;-110;-110;-80;-110;-110
-45;-110;-71;-110;-110;-110;-110;-110;-110;-110;-110
-59;-110;-73;-110;-110;-110;-110;-110;-82;-110;-110
-56;-110;-70;-110;-110;-110;-110;-110;-110;-110;-110
-41;-110;-77;-110;-79;-110;-110;-110;-110;-110;-110
-43;-110;-72;-110;-110;-110;-110;-110;-110;-110;-80
-59;-110;-66;-110;-110;-110;-110;-110;-110;-110;-110
-52;-110;-67;-110;-85;-110;-110;-110;-79;-110;-110
-52;-110;-110;-110;-110;-110;-110;-110;-110;-110;-86
-64;-110;-74;-110;-88;-110;-110;-110;-80;-110;-83
-63;-110;-69;-110;-110;-110;-110;-110;-82;-110;-110
-50;-110;-70;-110;-83;-110;-110;-110;-80;-110;-110
-49;-110;-68;-110;-89;-110;-110;-110;-110;-110;-84
-52;-110;-66;-110;-80;-110;-110;-110;-74;-110;-83
-42;-110;-70;-110;-110;-110;-110;-110;-81;-110;-110
-57;-110;-70;-110;-110;-110;-110;-110;-84;-110;-110
-53;-110;-73;-110;-110;-110;-110;-110;-85;-110;-83
-57;-110;-62;-110;-110;-110;-110;-110;-81;-110;-110
-61;-110;-69;-110;-87;-110;-110;-110;-110;-110;-110
-47;-110;-66;-110;-83;-110;-110;-110;-82;-110;-110
-66;-110;-70;-110;-83;-110;-110;-110;-84;-110;-110
-49;-110;-69;-110;-110;-110;-110;-110;-83;-110;-110
-59;-110;-69;-110;-110;-110;-110;-110;-110;-110;-110
-60;-110;-69;-110;-110;-110;-110;-110;-79;-110;-110
-50;-110;-68;-110;-110;-110;-110;-110;-110;-110;-110
-48;-110;-72;-110;-110;-110;-110;-110;-80;-110;-110
-52;-110;-74;-110;-110;-110;-110;-110;-110;-110;-110
-50;-110;-67;-110;-110;-110;-110;-110;-79;-110;-81
-78;-110;-110;-110;-110;-110;-110;-110;-73;-110;-64
-75;-110;-81;-110;-110;-110;-87;-110;-110;-110;-62
-110;-110;-80;-110;-110;-110;-110;-110;-110;-110;-66
-75;-110;-82;-110;-110;-110;-110;-110;-70;-110;-110
-110;-110;-79;-110;-110;-110;-110;-110;-74;-110;-68
-59;-110;-110;-110;-110;-110;-110;-110;-110;-110;-82
-63;-110;-75;-110;-110;-110;-110;-110;-79;-110;-110
-65;-110;-65;-110;-110;-110;-110;-110;-110;-110;-110
-64;-110;-69;-110;-110;-110;-110;-110;-83;-110;-81
-67;-110;-63;-110;-110;-110;-110;-110;-81;-110;-110
-68;-110;-110;-110;-110;-110;-110;-110;-85;-110;-110
-71;-110;-78;-110;-110;-110;-110;-110;-110;-110;-79
-110;-110;-110;-110;-110;-110;-110;-110;-81;-110;-75
-71;-110;-74;-110;-110;-110;-110;-110;-82;-110;-110
-80;-110;-72;-110;-110;-110;-110;-110;-67;-110;-66
-80;-110;-110;-110;-110;-110;-80;-110;-66;-110;-67
-110;-110;-75;-110;-110;-110;-78;-110;-62;-110;-69
-71;-110;-77;-110;-110;-110;-110;-110;-61;-110;-71
-79;-110;-70;-110;-110;-110;-84;-110;-60;-110;-71
-110;-110;-68;-110;-110;-110;-110;-110;-79;-110;-76
-79;-110;-64;-110;-110;-110;-110;-110;-78;-110;-75
-110;-110;-62;-110;-83;-110;-110;-110;-74;-110;-74
-110;-110;-65;-110;-78;-110;-110;-110;-83;-110;-74
-110;-110;-110;-110;-110;-110;-110;-110;-110;-110;-110
-80;-110;-72;-110;-110;-86;-110;-110;-80;-110;-110
-110;-110;-69;-110;-85;-110;-110;-110;-79;-110;-76
-84;-110;-72;-110;-69;-67;-75;-110;-110;-110;-76
-110;-110;-110;-110;-51;-62;-72;-110;-110;-110;-110
-110;-110;-69;-110;-78;-110;-80;-110;-79;-110;-110
-76;-110;-78;-110;-76;-110;-82;-110;-110;-110;-110
-110;-110;-80;-110;-75;-78;-77;-110;-110;-110;-76
-80;-110;-76;-110;-110;-83;-87;-110;-110;-110;-80
-80;-110;-71;-110;-76;-77;-79;-110;-81;-110;-78
-110;-110;-70;-110;-110;-78;-110;-110;-81;-110;-110
-110;-110;-70;-110;-62;-75;-75;-110;-110;-110;-110
